Order ID,Order Date,Customer ID,Age,Product ID,Product Name,Category,Sub-Category,Segment,Country,City,State,Postal Code,Region,Sales,Quantity,Discount,Profit,Ship Mode,Shipment Weight,Shipping id,Customer Income,Warehouse block,Mode of Shipment,Customer rating,Cost of the Product,Prior purchases,Product importance,Gender,Weight in gms,ReachedonTime Y.N,Dimensions,Delivery Method,Max Capacity,Purchase Address
2017141446,16/09/20,12700,50,10002305,KeyTronic E03601U1 - Keyboard - Beige,Technology,Accessories,Home Office,United States,Florence,Kentucky,41042,South,18,1,0,3.24,Road,3935,6925,2097,B,Road,3,190,10,low,M,3935,1,19x20x15,Van,2000,"843 14th St, Los Angeles, CA 90001"
2017137470,17/09/20,21415,48,10002001,Xerox 1984,Office Supplies,Paper,Consumer,United States,Seattle,Washington,98115,West,12.96,2,0,6.3504,Road,1862,5069,2966,C,Road,2,168,3,low,M,1862,1,16x6x18,Van,2000,"170 10th St, Austin, TX 73301"
2017157931,17/09/20,17800,51,10000785,Global Ergonomic Managers Chair,Furniture,Chairs,Home Office,United States,Roswell,Georgia,30076,South,723.92,4,0,188.2192,Road,2108,9753,4004,F,Road,1,190,3,low,M,2108,1,16x8x15,Van,2000,"713 Spruce St, Seattle, WA 98101"
2017157931,17/09/20,17800,40,10000474,Easy-staple paper,Office Supplies,Paper,Home Office,United States,Roswell,Georgia,30076,South,106.32,3,0,49.9704,Road,1240,4973,1124,D,Road,3,170,8,low,M,1240,1,18x10x17,Motorcycle,500,"450 Lincoln St, Los Angeles, CA 90001"
2017112515,17/09/20,10225,56,10000829,Avery Non-Stick Binders,Office Supplies,Binders,Corporate,United States,Provo,Utah,84604,West,10.776,3,0.2,3.5022,Road,2964,6575,4708,F,Road,1,226,7,low,M,2964,1,16x14x18,Van,2000,"754 Sunset St, Portland, OR 97035"
2017112515,17/09/20,10225,22,10003712,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Office Supplies,Binders,Corporate,United States,Provo,Utah,84604,West,11.784,3,0.2,4.2717,Road,2758,1108,1011,A,Road,2,256,7,low,F,2758,1,16x6x5,Van,2000,"413 South St, New York City, NY 10001"
2017112515,17/09/20,10225,54,10000062,Green Bar Computer Printout Paper,Office Supplies,Paper,Corporate,United States,Provo,Utah,84604,West,164.88,3,0,80.7912,Road,1064,6838,1429,B,Road,5,104,7,low,M,1064,1,17x13x12,Truck,5000,"478 7th St, Los Angeles, CA 90001"
2017112515,17/09/20,10225,55,10003404,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",Furniture,Bookcases,Corporate,United States,Provo,Utah,84604,West,1292.94,3,0,77.5764,Road,2943,5785,4576,C,Road,4,192,3,medium,M,2943,1,15x11x15,Truck,5000,"38 Washington St, San Francisco, CA 94016"
2017112515,17/09/20,10225,26,10004233,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Office Supplies,Binders,Corporate,United States,Provo,Utah,84604,West,25.584,2,0.2,8.9544,Road,1338,2786,4908,F,Road,2,195,6,low,M,1338,1,17x12x18,Van,2000,"209 Madison St, Austin, TX 73301"
2017112515,17/09/20,10225,26,10001272,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",Office Supplies,Storage,Corporate,United States,Provo,Utah,84604,West,261.74,2,0,65.435,Road,1134,6712,3133,D,Road,5,271,4,low,M,1134,1,9x20x15,Motorcycle,500,"808 7th St, San Francisco, CA 94016"
2017112515,17/09/20,10225,25,10001175,Avery 514,Office Supplies,Labels,Corporate,United States,Provo,Utah,84604,West,14.4,5,0,7.056,Road,1648,4967,1903,F,Road,1,296,5,medium,M,1648,1,10x19x5,Motorcycle,500,"935 Cedar St, New York City, NY 10001"
2017105669,17/09/20,20125,35,10000390,Newell Chalk Holder,Office Supplies,Art,Home Office,United States,Houston,Texas,77036,Central,9.912,3,0.2,3.2214,Road,1055,3154,2782,A,Road,5,277,5,medium,F,1055,1,16x15x11,Motorcycle,500,"294 Dogwood St, Atlanta, GA 30301"
2017105669,17/09/20,20125,50,10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",Furniture,Chairs,Home Office,United States,Houston,Texas,77036,Central,318.43,5,0.3,-77.333,Road,1819,7635,3610,B,Road,4,140,3,low,M,1819,1,20x7x9,Van,2000,"256 West St, Portland, OR 97035"
2017105669,17/09/20,20125,56,10002412,Wilson Jones ?Snap? Scratch Pad Binder Tool for Ring Binders,Office Supplies,Binders,Home Office,United States,Houston,Texas,77036,Central,5.8,5,0.8,-10.15,Road,1814,4011,4729,C,Road,1,148,3,high,F,1814,1,12x11x17,Motorcycle,500,"372 10th St, Los Angeles, CA 90001"
2017105669,17/09/20,20125,18,10002415,Polycom VoiceStation 500 Conference phone,Technology,Phones,Home Office,United States,Houston,Texas,77036,Central,1415.76,6,0.2,88.485,Road,2644,7014,3244,F,Road,5,238,2,low,F,2644,1,18x7x18,Van,2000,"981 Dogwood St, Los Angeles, CA 90001"
2017126928,17/09/20,14470,36,10004626,Lexmark 20R1285 X6650 Wireless All-in-One Printer,Technology,Machines,Consumer,United States,Morristown,New Jersey,7960,East,480,4,0,225.6,Road,2294,3280,2448,D,Road,3,220,3,low,M,2294,1,6x13x20,Truck,5000,"769 4th St, New York City, NY 10001"
2017126928,17/09/20,14470,54,10000615,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",Office Supplies,Storage,Consumer,United States,Morristown,New Jersey,7960,East,34.05,3,0,9.534,Road,3623,9181,3151,F,Road,4,224,3,low,M,3623,1,10x13x11,Van,2000,"385 Lincoln St, Boston, MA 02215"
2017142293,17/09/20,20380,32,10001109,Logitech Trackman Marble Mouse,Technology,Accessories,Consumer,United States,Boise,Idaho,83704,West,89.97,3,0,37.7874,Road,1170,1320,1314,A,Road,5,162,3,low,F,1170,1,10x19x7,Van,2000,"296 10th St, San Francisco, CA 94016"
2017106180,18/09/20,19975,23,10000940,Newell 343,Office Supplies,Art,Corporate,United States,San Francisco,California,94122,West,8.82,3,0,2.3814,Road,3602,8584,3471,B,Road,2,202,4,low,F,3602,1,15x11x12,Motorcycle,500,"623 2nd St, Boston, MA 02215"
2017106180,18/09/20,19975,43,10004030,Convenience Packs of Business Envelopes,Office Supplies,Envelopes,Corporate,United States,San Francisco,California,94122,West,10.86,3,0,5.1042,Road,3914,5606,1038,C,Road,5,226,3,medium,M,3914,1,9x14x19,Truck,5000,"722 Chestnut St, Los Angeles, CA 90001"
2017106180,18/09/20,19975,57,10004327,Xerox 1911,Office Supplies,Paper,Corporate,United States,San Francisco,California,94122,West,143.7,3,0,68.976,Flight,2086,9375,4506,F,Flight,3,246,2,low,M,2086,1,18x6x6,Van,2000,"418 Johnson St, Atlanta, GA 30301"
2017133333,18/09/20,11020,22,10002377,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",Office Supplies,Paper,Corporate,United States,Green Bay,Wisconsin,54302,Central,22.72,4,0,10.224,Flight,3687,9775,2565,D,Flight,2,223,3,low,F,3687,1,19x19x10,Van,2000,"427 Center St, Austin, TX 73301"
2017131016,18/09/20,12850,48,10000122,Newell 314,Office Supplies,Art,Consumer,United States,Arlington,Texas,76017,Central,8.928,2,0.2,0.558,Flight,1311,3524,3069,F,Flight,2,156,2,medium,M,1311,1,20x16x18,Motorcycle,500,"573 Church St, Atlanta, GA 30301"
2017131016,18/09/20,12850,56,10000352,Acco Perma 2700 Stacking Storage Drawers,Office Supplies,Storage,Consumer,United States,Arlington,Texas,76017,Central,47.584,2,0.2,-2.974,Flight,3708,2483,2235,A,Flight,5,189,2,low,M,3708,1,18x20x10,Truck,5000,"771 Sunset St, Boston, MA 02215"
2017148068,18/09/20,18280,60,10001639,Xerox 203,Office Supplies,Paper,Corporate,United States,New York City,New York,10035,East,19.44,3,0,9.3312,Flight,3564,9969,2445,B,Flight,4,242,3,high,F,3564,1,5x17x14,Motorcycle,500,"545 Ridge St, Austin, TX 73301"
2017148068,18/09/20,18280,23,10002268,Ultra Door Push Plate,Furniture,Furnishings,Corporate,United States,New York City,New York,10035,East,9.82,2,0,3.2406,Flight,3736,9586,1239,C,Flight,5,207,2,medium,F,3736,1,7x10x15,Van,2000,"941 Walnut St, Seattle, WA 98101"
2017134439,18/09/20,21010,29,10004082,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",Office Supplies,Paper,Consumer,United States,Grand Island,Nebraska,68801,Central,15.96,2,0,7.98,Flight,1920,6879,745,F,Flight,3,161,3,low,F,1920,1,7x12x10,Truck,5000,"255 South St, San Francisco, CA 94016"
2017166856,18/09/20,21505,20,10002012,Wilson Jones Easy Flow II Sheet Lifters,Office Supplies,Binders,Consumer,United States,Clovis,New Mexico,88101,West,10.08,7,0.2,3.528,Flight,3128,5538,953,D,Flight,5,232,2,low,F,3128,1,6x20x16,Motorcycle,500,"302 2nd St, Seattle, WA 98101"
2017166856,18/09/20,21505,29,10004992,Kingston Digital DataTraveler 64GB USB 2.0,Technology,Accessories,Consumer,United States,Clovis,New Mexico,88101,West,101.34,3,0,8.1072,Flight,2554,5330,800,F,Flight,4,194,3,low,M,2554,1,16x19x5,Van,2000,"218 10th St, Dallas, TX 75001"
2017164756,18/09/20,20140,25,10001552,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,Technology,Phones,Corporate,United States,Columbus,Georgia,31907,South,95.68,8,0,26.7904,Flight,1037,1291,910,A,Flight,5,161,3,medium,F,1037,1,7x17x6,Van,2000,"403 Lakeview St, Seattle, WA 98101"
2017164756,18/09/20,20140,18,10000673,"Post-it ?Important Message? Note Pad, Neon Colors, 50 Sheets/Pad",Office Supplies,Paper,Corporate,United States,Columbus,Georgia,31907,South,50.96,7,0,24.4608,Flight,3652,9779,3722,B,Flight,1,269,3,medium,F,3652,1,10x19x10,Truck,5000,"530 Center St, San Francisco, CA 94016"
2017164756,18/09/20,20140,28,10000380,"Hunt PowerHouse Electric Pencil Sharpener, Blue",Office Supplies,Art,Corporate,United States,Columbus,Georgia,31907,South,113.94,3,0,34.182,Flight,3932,9227,4621,C,Flight,3,219,2,low,F,3932,1,9x14x16,Motorcycle,500,"324 12th St, New York City, NY 10001"
2017164756,18/09/20,20140,37,10003848,Xerox 1997,Office Supplies,Paper,Corporate,United States,Columbus,Georgia,31907,South,25.92,4,0,12.4416,Flight,1859,8983,2591,F,Flight,2,161,2,medium,F,1859,1,7x12x9,Motorcycle,500,"287 Lincoln St, New York City, NY 10001"
2017164756,18/09/20,20140,40,10002963,"Master Caster Door Stop, Gray",Furniture,Furnishings,Corporate,United States,Columbus,Georgia,31907,South,20.32,4,0,6.9088,Flight,3561,3597,3585,D,Flight,1,264,4,low,M,3561,1,18x20x17,Truck,5000,"481 Adams St, Seattle, WA 98101"
2017164756,18/09/20,20140,42,10002447,AT&T CL83451 4-Handset Telephone,Technology,Phones,Corporate,United States,Columbus,Georgia,31907,South,411.98,2,0,119.4742,Flight,1395,4440,3140,F,Flight,2,151,3,medium,M,1395,1,20x6x15,Van,2000,"768 Wilson St, Atlanta, GA 30301"
2017164756,18/09/20,20140,37,10004261,"Fiskars 8"" Scissors, 2/Pack",Office Supplies,Supplies,Corporate,United States,Columbus,Georgia,31907,South,34.48,2,0,9.9992,Flight,2000,6462,3107,A,Flight,5,177,2,high,F,2000,1,7x10x9,Motorcycle,500,"117 Willow St, Los Angeles, CA 90001"
2017164756,18/09/20,20140,23,10003228,Xerox 1917,Office Supplies,Paper,Corporate,United States,Columbus,Georgia,31907,South,244.55,5,0,114.9385,Flight,2882,1480,4316,B,Flight,5,193,5,medium,F,2882,1,7x9x18,Truck,5000,"573 Wilson St, Seattle, WA 98101"
2017140508,18/09/20,19060,19,10000927,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,Office Supplies,Envelopes,Home Office,United States,Dallas,Texas,75220,Central,114.848,4,0.2,35.89,Flight,2494,1117,4662,C,Flight,4,212,4,medium,M,2494,1,13x19x13,Motorcycle,500,"372 Elm St, Dallas, TX 75001"
2017139619,19/09/20,14080,40,10003282,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",Office Supplies,Storage,Corporate,United States,Melbourne,Florida,32935,South,95.616,2,0.2,9.5616,Flight,3405,1386,4074,F,Flight,1,210,2,medium,F,3405,1,14x13x17,Motorcycle,500,"254 Park St, Atlanta, GA 30301"
2017143378,19/09/20,16210,34,10001425,Mophie Juice Pack Helium for iPhone,Technology,Phones,Corporate,United States,Springfield,Oregon,97477,West,191.976,3,0.2,19.1976,Flight,1976,7630,4941,D,Flight,2,164,2,medium,F,1976,1,5x8x18,Truck,5000,"521 Hill St, Los Angeles, CA 90001"
2017143378,19/09/20,16210,54,10001915,Peel-Off China Markers,Office Supplies,Art,Corporate,United States,Springfield,Oregon,97477,West,23.832,3,0.2,6.5538,Flight,3402,7441,2501,F,Flight,2,219,3,low,M,3402,1,20x8x5,Motorcycle,500,"396 11th St, Dallas, TX 75001"
2017143378,19/09/20,16210,35,10004864,Howard Miller 14-1/2" Diameter Chrome Round Wall Clock,Furniture,Furnishings,Corporate,United States,Springfield,Oregon,97477,West,409.216,8,0.2,61.3824,Flight,3740,9256,548,A,Flight,4,216,4,medium,M,3740,1,6x8x9,Truck,5000,"683 South St, Portland, OR 97035"
2017143378,19/09/20,16210,22,10001972,O'Sullivan 4-Shelf Bookcase in Odessa Pine,Furniture,Bookcases,Corporate,United States,Springfield,Oregon,97477,West,72.588,2,0.7,-128.2388,Ship,1091,6914,4173,B,Ship,2,174,2,medium,M,1091,1,19x20x9,Van,2000,"420 Washington St, Austin, TX 73301"
2017148866,19/09/20,15535,32,10004782,Xerox 228,Office Supplies,Paper,Consumer,United States,New York City,New York,10011,East,32.4,5,0,15.552,Ship,2728,7085,1875,C,Ship,5,199,2,low,M,2728,1,15x14x6,Motorcycle,500,"665 Spruce St, New York City, NY 10001"
2017102974,19/09/20,13105,43,10000057,Microsoft Natural Ergonomic Keyboard 4000,Technology,Accessories,Corporate,United States,Los Angeles,California,90032,West,149.95,5,0,31.4895,Ship,2486,4110,3580,F,Ship,4,181,3,low,M,2486,1,20x9x14,Van,2000,"425 2nd St, Seattle, WA 98101"
2017102974,19/09/20,13105,38,10000914,Boston 16765 Mini Stand Up Battery Pencil Sharpener,Office Supplies,Art,Corporate,United States,Los Angeles,California,90032,West,23.32,2,0,6.0632,Ship,2818,8087,4442,D,Ship,2,220,3,low,M,2818,1,17x5x10,Van,2000,"425 2nd St, Seattle, WA 98101"
2017102974,19/09/20,13105,43,10004956,Newell 33,Office Supplies,Art,Corporate,United States,Los Angeles,California,90032,West,16.74,3,0,4.8546,Ship,3678,8291,1850,F,Ship,1,215,2,low,F,3678,1,18x16x7,Van,2000,"742 Johnson St, San Francisco, CA 94016"
2017139787,19/09/20,16135,25,10002445,SANFORD Major Accent Highlighters,Office Supplies,Art,Home Office,United States,Columbus,Georgia,31907,South,35.4,5,0,13.452,Ship,2840,6583,2086,A,Ship,5,248,4,high,F,2840,1,8x13x9,Truck,5000,"649 1st St, Los Angeles, CA 90001"
2017153822,19/09/20,10105,51,10000321,Akro Stacking Bins,Office Supplies,Storage,Consumer,United States,Phoenix,Arizona,85023,West,12.624,2,0.2,-2.5248,Ship,2414,2845,2066,B,Ship,2,183,4,low,M,2414,1,11x6x16,Truck,5000,"384 4th St, Los Angeles, CA 90001"
2017153822,19/09/20,10105,58,10000109,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Technology,Accessories,Consumer,United States,Phoenix,Arizona,85023,West,89.584,2,0.2,4.4792,Ship,3818,7779,1241,C,Ship,2,194,4,medium,F,3818,1,7x8x15,Van,2000,"116 Hickory St, Seattle, WA 98101"
2017153822,19/09/20,10105,51,10002415,Polycom VoiceStation 500 Conference phone,Technology,Phones,Consumer,United States,Phoenix,Arizona,85023,West,471.92,2,0.2,29.495,Ship,2084,8678,1536,F,Ship,4,224,2,high,F,2084,1,14x9x9,Motorcycle,500,"117 Hickory St, Portland, OR 97035"
2017153822,19/09/20,10105,40,10001460,Plastic Binding Combs,Office Supplies,Binders,Consumer,United States,Phoenix,Arizona,85023,West,18.18,4,0.7,-13.938,Ship,3128,4989,2608,D,Ship,4,184,3,low,F,3128,1,11x7x5,Van,2000,"671 North St, Los Angeles, CA 90001"
2017160801,19/09/20,14260,18,10001132,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",Office Supplies,Binders,Home Office,United States,Philadelphia,Pennsylvania,19120,East,4.842,3,0.7,-3.3894,Ship,1276,3820,1622,F,Ship,1,160,2,low,M,1276,1,16x13x8,Motorcycle,500,"518 West St, San Francisco, CA 94016"
2017100111,20/09/20,20365,26,10003846,Hon Valutask Swivel Chairs,Furniture,Chairs,Consumer,United States,New York City,New York,10035,East,272.646,3,0.1,18.1764,Ship,3580,8604,738,A,Ship,1,182,3,low,M,3580,1,5x20x6,Truck,5000,"743 Forest St, New York City, NY 10001"
2017100111,20/09/20,20365,26,10002647,"Logitech Wireless Boombox Speaker - portable - wireless, wired",Technology,Accessories,Consumer,United States,New York City,New York,10035,East,212.8,2,0,95.76,Ship,1430,8977,4788,B,Ship,2,116,2,low,F,1430,1,10x6x8,Van,2000,"743 Forest St, New York City, NY 10001"
2017100111,20/09/20,20365,47,10000807,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",Office Supplies,Paper,Consumer,United States,New York City,New York,10035,East,38.52,9,0,18.1044,Ship,1868,6974,4197,C,Ship,4,170,4,low,M,1868,1,16x14x16,Motorcycle,500,"629 Maple St, San Francisco, CA 94016"
2017100111,20/09/20,20365,48,10001465,SanDisk Cruzer 64 GB USB Flash Drive,Technology,Accessories,Consumer,United States,New York City,New York,10035,East,72.64,2,0,21.792,Ship,2158,1253,2769,F,Ship,1,201,2,medium,F,2158,1,15x14x17,Van,2000,"881 Jefferson St, Los Angeles, CA 90001"
2017100111,20/09/20,20365,55,10000615,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",Office Supplies,Storage,Consumer,United States,New York City,New York,10035,East,45.4,4,0,12.712,Ship,1809,4594,1250,D,Ship,3,148,2,low,M,1809,1,5x13x19,Van,2000,"540 Washington St, New York City, NY 10001"
2017100111,20/09/20,20365,37,10002713,"Adams Phone Message Book, 200 Message Capacity, 8 1/16? x 11?",Office Supplies,Paper,Consumer,United States,New York City,New York,10035,East,13.76,2,0,6.3296,Ship,1905,7020,2291,F,Ship,1,165,3,low,F,1905,1,8x15x17,Van,2000,"232 Lake St, Los Angeles, CA 90001"
2017100111,20/09/20,20365,55,10003061,"Global Leather Task Chair, Black",Furniture,Chairs,Consumer,United States,New York City,New York,10035,East,80.991,1,0.1,8.0991,Ship,1772,5612,1599,A,Ship,5,135,3,low,M,1772,1,8x19x15,Truck,5000,"363 Lake St, Boston, MA 02215"
2017100111,20/09/20,20365,26,10000343,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Office Supplies,Binders,Consumer,United States,New York City,New York,10035,East,11.784,3,0.2,3.9771,Ship,3955,7326,1832,B,Ship,4,263,2,medium,F,3955,1,5x15x10,Van,2000,"62 Pine St, San Francisco, CA 94016"
2017100111,20/09/20,20365,25,10000304,Advantus Push Pins,Office Supplies,Fasteners,Consumer,United States,New York City,New York,10035,East,4.36,2,0,1.7876,Ship,3382,8817,4263,C,Ship,4,228,3,medium,M,3382,1,5x18x15,Van,2000,"16 Willow St, Atlanta, GA 30301"
2017100111,20/09/20,20365,27,10004086,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,Furniture,Chairs,Consumer,United States,New York City,New York,10035,East,2888.127,11,0.1,609.7157,Ship,3569,6136,3910,F,Ship,5,275,5,medium,M,3569,1,8x6x20,Motorcycle,500,"297 Spruce St, New York City, NY 10001"
2017100111,20/09/20,20365,55,10002885,Apple iPhone 5,Technology,Phones,Consumer,United States,New York City,New York,10035,East,1299.66,2,0,350.9082,Ship,3400,6316,4470,D,Ship,1,224,3,low,M,3400,1,15x19x10,Van,2000,"56 5th St, San Francisco, CA 94016"
2017100111,20/09/20,20365,46,10001215,Global Troy Executive Leather Low-Back Tilter,Furniture,Chairs,Consumer,United States,New York City,New York,10035,East,2254.41,5,0.1,375.735,Ship,3738,7773,1409,F,Ship,1,202,3,low,F,3738,1,9x7x11,Motorcycle,500,"236 North St, Dallas, TX 75001"
2017100111,20/09/20,20365,39,10000215,Plantronics Cordless Phone Headset with In-line Volume - M214C,Technology,Phones,Consumer,United States,New York City,New York,10035,East,104.85,3,0,28.3095,Ship,1926,5701,4724,A,Ship,2,163,3,low,F,1926,1,16x13x14,Truck,5000,"402 Church St, San Francisco, CA 94016"
2017100111,20/09/20,20365,41,10001998,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,Technology,Accessories,Consumer,United States,New York City,New York,10035,East,59.97,3,0,20.3898,Ship,2386,5556,4828,B,Ship,5,268,3,low,F,2386,1,12x16x16,Van,2000,"871 1st St, Portland, OR 97035"
2017151428,21/09/20,19495,29,10000546,Avery Durable Binders,Office Supplies,Binders,Consumer,United States,Rochester,Minnesota,55901,Central,20.16,7,0,9.8784,Ship,3277,5813,3320,C,Ship,3,207,3,low,F,3277,1,5x6x5,Truck,5000,"50 Adams St, San Francisco, CA 94016"
2017123351,21/09/20,16480,56,10001242,APC 7 Outlet Network SurgeArrest Surge Protector,Office Supplies,Appliances,Consumer,United States,Columbus,Georgia,31907,South,80.48,1,0,24.144,Ship,1210,3216,4653,F,Ship,3,117,2,medium,M,1210,1,17x13x14,Truck,5000,"53 Forest St, New York City, NY 10001"
2017169817,21/09/20,13870,36,10004141,Insertable Tab Indexes For Data Binders,Office Supplies,Binders,Consumer,United States,Philadelphia,Pennsylvania,19143,East,1.908,2,0.7,-1.5264,Ship,1881,4094,4885,D,Ship,1,165,4,low,F,1881,1,20x5x7,Motorcycle,500,"905 Main St, New York City, NY 10001"
2017132262,21/09/20,18265,29,10000158,Sony 64GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories,Consumer,United States,Seattle,Washington,98103,West,71.98,2,0,15.1158,Ship,3234,8206,3839,F,Ship,3,181,2,high,M,3234,1,5x14x19,Motorcycle,500,"102 Ridge St, Portland, OR 97035"
2017132262,21/09/20,18265,41,10000303,Logitech M510 Wireless Mouse,Technology,Accessories,Consumer,United States,Seattle,Washington,98103,West,79.98,2,0,26.3934,Ship,3676,6829,3989,A,Ship,5,212,4,medium,F,3676,1,6x16x13,Motorcycle,500,"560 Madison St, Dallas, TX 75001"
2017146878,21/09/20,12865,50,10002794,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",Office Supplies,Binders,Consumer,United States,Miami,Florida,33142,South,12.294,1,0.7,-8.6058,Ship,2299,7531,2046,B,Ship,4,226,3,medium,F,2299,1,9x17x12,Motorcycle,500,"254 8th St, Austin, TX 73301"
2017165155,21/09/20,11575,49,10004950,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",Office Supplies,Storage,Corporate,United States,Los Angeles,California,90045,West,15.51,1,0,3.8775,Ship,2849,3905,2157,C,Ship,1,195,3,low,M,2849,1,16x11x14,Motorcycle,500,"74 5th St, Portland, OR 97035"
2017133074,21/09/20,13615,18,10004082,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",Office Supplies,Paper,Consumer,United States,San Francisco,California,94109,West,55.86,7,0,27.93,Ship,2779,8695,4495,F,Ship,5,263,2,medium,M,2779,1,9x12x9,Van,2000,"40 12th St, Seattle, WA 98101"
2017166317,22/09/20,15610,19,10004475,Xerox 1940,Office Supplies,Paper,Corporate,United States,Milwaukee,Wisconsin,53209,Central,219.84,4,0,107.7216,Ship,1131,1041,3406,D,Ship,4,136,2,medium,F,1131,1,16x20x13,Van,2000,"40 12th St, Seattle, WA 98101"
2017166317,22/09/20,15610,41,10004510,Logitech Desktop MK120 Mouse and keyboard Combo,Technology,Accessories,Corporate,United States,Milwaukee,Wisconsin,53209,Central,98.16,6,0,9.816,Ship,1034,4461,1357,F,Ship,5,163,2,low,F,1034,1,20x18x20,Truck,5000,"550 Madison St, San Francisco, CA 94016"
2017166317,22/09/20,15610,44,10002976,ACCOHIDE Binder by Acco,Office Supplies,Binders,Corporate,United States,Milwaukee,Wisconsin,53209,Central,33.04,8,0,15.5288,Ship,1202,3025,1417,A,Ship,2,144,3,low,M,1202,1,14x14x6,Motorcycle,500,"252 Washington St, Los Angeles, CA 90001"
2017166317,22/09/20,15610,58,10001615,AT&T CL82213,Technology,Phones,Corporate,United States,Milwaukee,Wisconsin,53209,Central,86.97,3,0,25.2213,Ship,3478,5771,3864,B,Ship,4,240,3,low,F,3478,1,17x18x13,Motorcycle,500,"509 Chestnut St, Boston, MA 02215"
2017158379,22/09/20,15970,26,10002498,Clear Mylar Reinforcing Strips,Office Supplies,Binders,Consumer,United States,Philadelphia,Pennsylvania,19134,East,5.607,1,0.7,-4.2987,Ship,2829,2079,2026,C,Ship,5,243,2,low,M,2829,1,5x8x11,Motorcycle,500,"72 Hickory St, San Francisco, CA 94016"
2017158379,22/09/20,15970,25,10002881,Martin Yale Chadless Opener Electric Letter Opener,Office Supplies,Supplies,Consumer,United States,Philadelphia,Pennsylvania,19134,East,4663.736,7,0.2,-1049.3406,Ship,2696,7173,1488,F,Ship,1,201,3,medium,M,2696,1,12x13x15,Van,2000,"271 Elm St, Los Angeles, CA 90001"
2017158379,22/09/20,15970,41,10002926,Logitech Wireless Marathon Mouse M705,Technology,Accessories,Consumer,United States,Philadelphia,Pennsylvania,19134,East,79.984,2,0.2,22.9954,Ship,3411,3859,4807,D,Ship,3,242,3,low,M,3411,1,7x8x17,Truck,5000,"364 5th St, New York City, NY 10001"
2017167381,22/09/20,14005,57,10001972,O'Sullivan 4-Shelf Bookcase in Odessa Pine,Furniture,Bookcases,Home Office,United States,Lansing,Michigan,48911,Central,241.96,2,0,41.1332,Ship,3774,2798,4801,F,Ship,1,187,2,high,M,3774,1,10x16x7,Truck,5000,"527 Ridge St, Austin, TX 73301"
2017167381,22/09/20,14005,47,10000134,Avery 511,Office Supplies,Labels,Home Office,United States,Lansing,Michigan,48911,Central,27.72,9,0,13.3056,Ship,1194,4948,4739,A,Ship,3,162,3,low,M,1194,1,13x19x10,Truck,5000,"897 12th St, New York City, NY 10001"
2017108245,22/09/20,19975,38,10001415,Staple envelope,Office Supplies,Envelopes,Corporate,United States,Pearland,Texas,77581,Central,13.392,3,0.2,5.022,Ship,1563,5315,3573,B,Ship,3,147,3,low,M,1563,1,10x18x6,Van,2000,"986 Johnson St, San Francisco, CA 94016"
2017108245,22/09/20,19975,24,10000773,Insertable Tab Post Binder Dividers,Office Supplies,Binders,Corporate,United States,Pearland,Texas,77581,Central,11.228,7,0.8,-18.5262,Ship,2822,1937,4390,C,Ship,4,268,2,high,F,2822,1,12x10x5,Van,2000,"338 Willow St, Austin, TX 73301"
2017161053,22/09/20,15745,60,10004318,Ibico EB-19 Dual Function Manual Binding System,Office Supplies,Binders,Consumer,United States,Fayetteville,Arkansas,72701,South,691.96,4,0,318.3016,Ship,3952,2647,3520,F,Ship,3,237,3,low,M,3952,1,9x6x7,Truck,5000,"727 Center St, Los Angeles, CA 90001"
2017161053,22/09/20,15745,48,10004633,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",Technology,Accessories,Consumer,United States,Fayetteville,Arkansas,72701,South,34.95,5,0,15.378,Ship,1115,5084,1159,D,Ship,2,157,2,low,M,1115,1,7x15x13,Motorcycle,500,"76 Madison St, Los Angeles, CA 90001"
